review_id,review_title,avg_rating,rating,review_text,Type_Of_Traveler,Stayed_Period,Reservation ID,Guest ID,Room Number,Hotel ID
7768,Exceptional,9.6,10,I loved everything about this house.  The host was great and met us and provided lots of information.  The kitchen is very well stocked.  He even left a few beers for us to drink!  There was plenty of space for our family and all beds are comfortable.  It is nicely decorated and very clean.  Would love to return.,Family with young children,Stayed 3 nights,32741,31841,88,778
7769,Exceptional,8.3,10,There are no comments available for this review,Couple,Stayed 4 nights,32742,31842,95,779
7770,Perfect Staying,9.4,10,"The apartment was really cosy and spacious. Extremely well equipped, everything you need is there. I loved the big shower, the huge sofa and the Nespresso coffee machine. The owner, Alain, is nice, friendly and helped me when I needed.",Couple,Stayed 2 nights,32743,31843,60,780
7771,Exceptional,8.8,10,There are no comments available for this review,Solo traveller,Stayed 1 night,32746,31846,12,781
7772,Very good,8.9,8.3,There are no comments available for this review,Family with young children,Stayed 3 nights,32748,31848,95,782
7773,Superb,9.4,9,There are no comments available for this review,Couple,Stayed 1 night,32749,31849,15,783
7774,Very good,8.8,8,"the rooms and hotel are modern. the beds were great, bathroom clean. it was a bit warm but we overlooked the airco system (our fault :)). a pity that the window cannot be put on ""kip stand"" - would help to refresh it a bit. breakfast was great, staff was friendly.",Group,Stayed 2 nights,32751,31851,94,784
7775,"Great location, great price",8,7.9,"The sheets were a little bit dirty. 
The people from other rooms were making a lot of noises at night, although it was a rule for no noise after 10 PM.  ,

The location, it was near supermarkets, bus station. 
The fact that it had a vending machine with water at 1€. Great deal.",People with friends,Stayed 4 nights,32752,31852,82,785
7776,Exceptional,7.6,10,There are no comments available for this review,People with friends,Stayed 1 night,32753,31853,64,786
7777,Superb,9.2,9,"Highly recommended!! Vinciane was so generous to upgrade us to the apartment on top floor. Although there is no lift it is worth the stairs....spotless clean, kitchen with all ameneties and toiletries provided. We also found a free bottle of champagne and an aroma diffuser as a gift! So sweet! And Alison is the best! Very helpful always smiling and hard-working! Breakfast was nice although it could have some more variation such as eggs and fruits. Location was super...but not if you don't won't to spend money ;) as it is in the centre of a long street filled with shops. perfect for women :D walking distance to all atttactions",Couple,Stayed 5 nights,32755,31855,19,787
7778,Exceptional,8.8,9.6,There are no comments available for this review,Solo traveller,Stayed 2 nights,32756,31856,82,788
7779,Good,8.2,7,There are no comments available for this review,Couple,Stayed 2 nights,32757,31857,38,789
7780,All was just perfect,9.5,10,"Due to Covid we had to eat in our room. But the owners did everything to make us feel at home. And the served breakfast was amazing! Very clean, big and cozy room, matresses not to hard and not to soft.",Couple,Stayed 2 nights,32758,31858,6,790
7781,I will return for sure,8.6,10,"NA,

Evetithing was OK",Solo traveller,Stayed 1 night,32759,31859,72,791
7782,Very good,8.4,10,"Only one shower by floor for mens,

Location, breakfast, lockers...",Solo traveller,Stayed 2 nights,32764,31864,23,792
7783,Exceptional,8.9,10,There are no comments available for this review,Group,Stayed 2 nights,32765,31865,9,793
7784,Exceptional,8.5,10,"Nothing ,

The breakfast is amazing, The owner of the hotel was very nice and convenient. I would highly recommend!",Couple,Stayed 1 night,32766,31866,49,794
7785,A romantic weekend,9.2,10,"Nothing,

We booked the tiny house next to the lake.  We  were delighted that the terrace overlooked the lake and we had a private access to the lake.",Couple,Stayed 1 night,32767,31867,37,795
7786,Fantastically festive!,9.6,10,"We had an amazing stay in Bruges - helped hugely by Lander’s lovely apartment. Location was great, just a short walk into the centre but with plenty of shops and restaurants nearby. Very spacious and modern, all rooms were immaculate and the Christmas decorations were a lovely touch!",Family with young children,Stayed 4 nights,32771,31871,21,796
7787,Exceptional,8.3,10,There are no comments available for this review,Family with young children,Stayed 2 nights,32772,31872,52,797
7788,Superb,9.4,9,"The Alain apartment was simply gorgeous. Ideally located very close to the city center and a 10 minute walk from the railway station, La Suite de Carnes is a forth-floor apartment (no lift available) on two levels. On the lower level there are a well equipped kitchen, a wonderful and very well furnished living and dining area, with big sofas, a fireplace, stereo-bluetooth system, big screen tv, and a large bathroom with a rain shower and double bassin. On the loft there is a very comfortable king size bed. The entire apartment was perfectly clean. Alain is a very kind person and give you alla the informations about the city you need. I suggest to stay in the apartment for a minimum two nights to fully enjoy its athmosphere. We absolutely recommended this apartment.",Couple,Stayed 2 nights,32773,31873,47,798
7789,Exceptional,8.8,10,There are no comments available for this review,Group,Stayed 1 night,32774,31874,12,799
7790,Good,8.9,7.9,There are no comments available for this review,Family with young children,Stayed 1 night,32775,31875,97,800
7791,Exceptional,8.8,9.6,"Very friendly, clean and great breakfast",Family with young children,Stayed 1 night,32776,31876,98,801
7792,Good value for the price,8,6.5,"The elevator was out of service due maintenance and we were assigned a room at fourth floor.
Is 15 mns walk from the center,

If you are looking something just to save your luggage, sleep and shower; this is your place.
We had a private triple room with bathroom inside, was a good size and clean (just for some reason the bathroom have some bad smell) .",Family with young children,Stayed 4 nights,32777,31877,78,802
7793,Passable,7.6,5,There are no comments available for this review,Solo traveller,Stayed 1 night,32778,31878,10,803
7794,Great place for a city trip,9.2,9.6,"Great location from which everything was easily accessible. We had a lovely and comfortable room and the breakfast was great. 
Would recommend this place to everyone going to Brussels.",Couple,Stayed 3 nights,32779,31879,96,804
7795,Fabulous,8.8,8.8,There are no comments available for this review,Couple,Stayed 1 night,32783,31883,44,805
7796,Very good,8.2,8.3,There are no comments available for this review,Couple,Stayed 3 nights,32784,31884,3,806
7797,Just great,9.5,10,"Super staff, super location, amazing room.",Couple,Stayed 2 nights,32786,31886,91,807
7798,Very good,8.6,8,"Breakfast could have been a little better, even during Covid season",Solo traveller,Stayed 1 night,32787,31887,73,808
7799,It was ok for a two night stay. Basically you get what you paid for.,8.4,6.7,"The bed had stains on the sheets. The bathroom had no drain so every time we showered there would be puddles on the floor 'til it basically evaporated on its own. Just your average breakfast of toast, jams and eggs. Lady staff was quite obnoxious.,

They had a very spacious double room. Location was perfect, pretty accessible to the city center. There was a safe deposit for your valuables in the room.",Group,Stayed 2 nights,32788,31888,82,809
7800,Very good,8.9,8.3,There are no comments available for this review,Group,Stayed 2 nights,32789,31889,24,810
7801,Hotel Gulden Vlies: now one of my favourites.,8.5,9,"It's an older  - yet beautifuly restored - house: hence noise insulation isn't the best. Advisable to use slippers when walking around in your room on the wooden floor.,

The lady owner welcomed me in person despite me arriving only in the early evening. The breakfast is rated very high in reviews and rightly so! The hotel is conveniently located too.",Solo traveller,Stayed 1 night,32791,31891,49,811
7802,"A lovely, lovely B&B!  Will definitely stay here again!",9.2,9,"There was no wifi in our room and no cell service either, which wasn't terrible since we were trying to get away from it all anyway!  It would have been nice to have coffee or tea in our room as it gets dark early and nothing is open due to COVID so we spend more time in the room than we normally would have.,

The room was large and nicely appointed - a small sitting area, a small table and chairs where we had our meals (which were delivered to our room), a very comfortable bed (and comfy pillows, which is a first for our travels in Europe!) and a large shower and separate toilet.  We booked the suite and it had a large sliding glass door that opened onto a small deck (it was too cold so we didn't sit outside).    The grounds were lovely, even in winter.  There was a path that led from the property and went around the lake, and there were secluded areas on the property where you could sit and take a meal or just relax.  The host and her family were very friendly and our dinner and breakfast were wonderful!  She didn't speak English and I only speak a little French but we figured everything out just fine!",Couple,Stayed 1 night,32792,31892,12,812
7803,Exceptional,9.6,10,"We liked absolutely everything,

Ee would give this flat 10 with 5 plusses. The house is amazing with great technique equipment beds and everything of a good quality. The host knows how to please the guests. We enjoyed stay so much. Location is also perfect",People with friends,Stayed 2 nights,32793,31893,44,813
7804,Exceptional,8.3,10,There are no comments available for this review,Family with young children,Stayed 3 nights,32794,31894,1,814
7805,Great apartment in the centre of Namur,9.4,9.6,Awesome apartment in the centre of Namur. Had everything we needed. Alain the owner was very kind and gave us some good suggestions.,Couple,Stayed 3 nights,32795,31895,92,815
7806,Exceptional,8.8,9.6,There are no comments available for this review,Solo traveller,Stayed 1 night,32800,31900,66,816
7807,Exceptional,8.9,10,There are no comments available for this review,Group,Stayed 2 nights,32801,31901,73,817
7808,Good value for Belgian cost.,8.8,8.3,"Nice hotel. Rooms can get warm (no airco). Nothing very luxurious, but nice.",Family with young children,Stayed 2 nights,32802,31902,56,818
7809,Very good,8,8,"Not all the beds have power outlets close to them like other hostels,

The staff and the location of the hostel, they have laundry services and that was good",Solo traveller,Stayed 2 nights,32803,31903,50,819
7810,Okay,7.6,5.8,There are no comments available for this review,Group,Stayed 1 night,32806,31906,36,820
7811,An ideal place to relax in Brussels,9.2,9,"I stayed in a room where walls, bed linnen etc where all black. I’m not a big fan, but that is personal taste. I was afraid the room would be noisy, due to the busy street below, but that was ok.,

The location is great if you like shopping, eating or have to be in the neighbourhood. The best thing about the place is the huge living room/eating place where you can work and relax. The staff is friendly and efficient.",Solo traveller,Stayed 1 night,32807,31907,52,821
7812,Exceptional,8.8,10,There are no comments available for this review,"Loft, Guest room, 1 King",Submitted via mobile,32815,31915,92,822
7813,Superb,8.2,9,There are no comments available for this review,Group,Stayed 2 nights,32816,31916,58,823
7814,Wonderful Stay!,9.5,10,"Nothing. Everything was great.,

Beautiful hotel! Centrally located with only a short walk to the Market Square. Very friendly staff. Wonderful breakfast. Overall fantastic stay!",Solo traveller,Stayed 2 nights,32817,31917,15,824
7815,Best hotel in Minsk,8.6,10,Increadible service and personell! The best location and hotel in Minsk. Always stay here and you will enjoy Minsk,Solo traveller,Stayed 1 night,32820,31920,33,825
7816,Exceptional,8.4,10,"Shower ,

Breakfast it’s amazing! ♥️",People with friends,Stayed 1 night,32821,31921,31,826
7817,Fabulous,8.9,8.8,There are no comments available for this review,Solo traveller,Stayed 2 nights,32823,31923,82,827
7818,heel aangenaam,8.5,9,"/,

very friendly host and beautiful hotel",Couple,Stayed 1 night,32824,31924,7,828
7819,Superb,9.2,10,"Nothing,

Friendly, clean, locatieontwikkelaar , staff etc",Couple,Stayed 1 night,32827,31927,20,829
7820,Exceptional,9.6,10,"Excellent decor, Great location, Friendly owner.",Family with young children,Stayed 3 nights,32836,31936,51,830
7821,Exceptional,8.3,10,There are no comments available for this review,Solo traveller,Stayed 1 night,32838,31938,47,831
7822,Exceptional,9.4,10,"its on the last floor without lift but its good for exercise 💪🏽💪🏽,

very beautiful and brand new appartement, the bed was very comfortable",Couple,Stayed 2 nights,32839,31939,89,832
7823,Exceptional,8.8,10,There are no comments available for this review,Group,Stayed 1 night,32841,31941,13,833
7824,Exceptional,8.9,10,There are no comments available for this review,Family with young children,Stayed 1 night,32842,31942,51,834
7825,Exceptional,8.8,10,"Immaculate rooms, excellent storage and bathroom, good breakfast. Extremely helpful and pleasant proprietor",Group,Stayed 1 night,32843,31943,82,835
7826,Good,8,7.1,"Rooms are too small,

Room has its own bathroom",Solo traveller,Stayed 2 nights,32844,31944,33,836
7827,Exceptional,7.6,9.6,There are no comments available for this review,Group,Stayed 8 nights,32845,31945,76,837
7828,Superb,9.2,9.2,Perfect location making it easier to navigate the city.  Very clean and the host who welcomed us was very lovely. Would definitely stay here again !,Couple,Stayed 1 night,32847,31947,3,838
7829,Superb,8.8,9.2,There are no comments available for this review,Solo traveller,Stayed 1 night,32848,31948,40,839
7830,Very good,8.2,8,There are no comments available for this review,Couple,Stayed 3 nights,32851,31951,22,840
7831,Bridal suite treat!! A lovely stay!,9.5,10,"Nothing. Out stay was outstanding. ,

The location is perfect for walking everywhere. We had the convenience of parking on site. The service was next level. The bed was extremely comfortable. Extra pillows. Extra blankets. And the bath!!",Couple,Stayed 3 nights,32852,31952,87,841
7832,Exceptional,8.6,10,"X
,

Great staff, friendly and helpful 
Excellent restaurant and bar facilities 
Sauna and jacuzzi very relaxing",Solo traveller,Stayed 4 nights,32855,31955,65,842
7833,Okay,8.4,5.8,WiFi didn’t work,Couple,Stayed 3 nights,32857,31957,57,843
7834,Dat was super,8.5,7,"Top,

Top",Budget Double Room,Submitted via mobile,32858,31958,77,844
7835,Superb,9.2,9,"The WiFi wasn't in reach, an extra acces point could not hurt...,

The breakfast was very good and the beds are very soft",Couple,Stayed 2 nights,32862,31962,16,845
7836,Very enjoyable and memorable trip.,9.6,10,"Very bright sensor light just outside bedroom door- not good in middle of the night!,

Very comfortable beds. Well furnished and equipped, nice garden.  Good location. Plenty of information regarding things to see and do. Helpful host.",Group,Stayed 4 nights,32867,31967,82,846
7837,Exceptional,8.3,10,There are no comments available for this review,Group,Stayed 3 nights,32870,31970,41,847
7838,Superb,9.4,9.2,"Fact there were lots of stairs was not mentioned and sofa bed was not a real sofa bed,

Location, proximity to everything. GREAT bathroom and shower. Recommended great restaurants. Host carried cases up and own stairs for us.",People with friends,Stayed 3 nights,32871,31971,57,848
7839,Good,8.8,7.5,There are no comments available for this review,Family with young children,Stayed 1 night,32872,31972,26,849
7840,Exceptional,8.9,9.6,There are no comments available for this review,Couple,Stayed 1 night,32874,31974,8,850
7841,Exceptional,8.8,10,Very clean and the bed was exceptional,Couple,Stayed 1 night,32876,31976,41,851
7842,Good,8,7,"There was quite a lot of noise outside, since our room was at the street side,

The breakfast was basic, but very nice",People with friends,Stayed 3 nights,32879,31979,41,852
7843,Okay,7.6,5.8,There are no comments available for this review,People with friends,Stayed 2 nights,32880,31980,49,853
7844,Very good,9.2,8.3,"Bathroom a little too small. We drive a car and we found the  traffic so bad around the area. ,

Very modern, cool design, and great location.",Couple,Stayed 1 night,32883,31983,23,854
7845,Exceptional,8.8,10,There are no comments available for this review,Solo traveller,Stayed 1 night,32884,31984,7,855
7846,Very good,8.2,8,There are no comments available for this review,Couple,Stayed 3 nights,32885,31985,82,856
7847,Beautiful hotel service was faultless and the staff were very friendly and helpful.,9.5,10,"No complaint about anything,

Booking.com",Couple,Stayed 3 nights,32886,31986,47,857
7848,"Generally, I enjoyed it. Pleasant staff, very good location.",8.6,8,"The light on the room was pretty poor. I've traveled for work and I needed it. The breakfast was pretty poor.,

Everything was fine!",Solo traveller,Stayed 10 nights,32887,31987,26,858
7849,Exceptional,8.4,10,Extremely suprised by the quality / price ratio! Definitely worth staying for a low budget Brussels trip.,Group,Stayed 3 nights,32888,31988,64,859
7850,"Cosy, home-like, perfect",8.5,10,"Our stay at Gulden Vlies went beyond all of our expectations by a long shot. Fleur (the owner) was extremely nice from the beginning, and ev’ upgraded our room free of charge. The breakfast is incredible, fresh and extremely savoury. The premises are very nice, with great style and feel like a home. I will come back in a heartbeat to Gulden Vlies next time I get the chance. Muchisimas gracias Fleur, todo estuvo fabuloso!",Couple,Stayed 1 night,32889,31989,77,860
7851,Exceptional,9.2,10,"Very pleased, arrived late staff very helpful and accommodating. Breakfast plentiful and delicious. Superb will definately stay again.",Couple,Stayed 1 night,32891,31991,49,861
7852,Exceptional,9.6,10,Everything,People with friends,Stayed 3 nights,32892,31992,1,862
7853,Exceptional,8.3,10,There are no comments available for this review,Family with young children,Stayed 1 night,32893,31993,39,863
7854,The perfect spot in the centre of Namur,9.4,10,"The apartment was great and the owner was really friendly and helpful. Great location in the centre of namur, very clean apartment, comfortable bed, nice kitchen with everything you could need, great sound system, big sofa, bathroom with two sinks and good shower. We had a really great stay and couldn't ask for more.",Couple,Stayed 3 nights,32897,31997,53,864
7855,Exceptional,8.8,10,There are no comments available for this review,People with friends,Stayed 1 night,32900,32000,100,865
7856,Very good,8.9,8.3,There are no comments available for this review,Couple,Stayed 1 night,32902,32002,30,866
7857,Exceptional,8.8,10,"NA,

Staff was very welcoming. Rooms were clean.",Quadruple Room,Submitted via mobile,32904,32004,78,867
7858,Very nice stay.,8,9,"It's a bit odd that the toilet is outside the room and around the corner in the case of my room. Only shower in the room. But it was fine.,

Location handy for the local bus from the airport. Also about 15 - 20 minutes walk to the centre. Staff were friendly. Breakfast was really nice.",Solo traveller,Stayed 1 night,32907,32007,93,868
7859,Superb,7.6,9.2,There are no comments available for this review,Couple,Stayed 1 night,32908,32008,74,869
7860,Superb,9.2,9,"The B&B is amazing, so clean and welcoming and in a great location! The rooms are beautiful and the host is very helpful.",Family with young children,Stayed 2 nights,32909,32009,59,870
7861,Exceptional,8.8,10,There are no comments available for this review,Couple,Stayed 1 night,32910,32010,62,871
7862,Superb,8.2,9,There are no comments available for this review,Couple,Stayed 2 nights,32911,32011,42,872
7863,Exceptional,9.5,10,"Everything was perfect, thanks!",Couple,Stayed 1 night,32912,32012,54,873
7864,Great property right on the square with friendly and attentive staff,8.6,10,"The parking lot required driving around the square and was difficult to find at night; room service availability intermittent; VPN needed for full internet access; occasionally loud from square,

Very good location - as central as possible, very friendly staff that waited on my check in, good parking location, free wifi, very affordable food options, right across parking lot from small grocery and pharmacy",Solo traveller,Stayed 6 nights,32913,32013,48,874
7865,Exceptional,8.4,10,"Towels excluded,

Well-located
Clean
Good Breakfast",Couple,Stayed 1 night,32914,32014,72,875
7866,Great location and wonderful breakfast!,8.5,9,"The owner is excellent, very personable and kind! She made lots of great recommendations for food and activities and was very attentive. The breakfast was delicious as well!",Group,Stayed 2 nights,32915,32015,49,876
7867,Exceptional,9.2,10,"Beds were perfect, guest toom excellent, beautiful garden, friendly staff",Couple,Stayed 1 night,32917,32017,72,877
7868,Exceptional,9.6,10,"Nothing ,

Very clean and well equipped, great location- easy walk to city centre
Lots of room for family to spread out comfortably",Family with young children,Stayed 2 nights,32918,32018,52,878
7869,Exceptional,8.3,10,There are no comments available for this review,Solo traveller,Stayed 1 night,32919,32019,49,879
7870,Exceptional,9.4,10,"Everything was perfect! ,

We had a wonderful weekend in this well equipped and lovely furnished apartment!
Great location, easy check in and check out. We felt welcome and would come back!",Couple,Stayed 2 nights,32923,32023,23,880
7871,highly recommended! very clean hostel with correct breakfast and very cool people!,8.8,10,There are no comments available for this review,Couple,Stayed 1 night,32924,32024,85,881
7872,Exceptional,8.9,10,There are no comments available for this review,Solo traveller,Stayed 3 nights,32925,32025,40,882
7873,Very good,8.8,8.3,Centrally located,Family with young children,Stayed 2 nights,32926,32026,59,883
7874,"I paid for a room of 4 beds and you put an extra one in the middle of the room, So uncomfortable.",8,7,"The extra bed you put,

It was nice and clean",Solo traveller,Stayed 5 nights,32927,32027,99,884
7875,Exceptional,7.6,10,There are no comments available for this review,Family with young children,Stayed 3 nights,32928,32028,74,885
7876,Superb,9.2,9,"Comfortable accommodation with an exceptionally good service; good central location, especially for business traveller.",Solo traveller,Stayed 3 nights,32930,32030,55,886
7877,Exceptional,8.8,10,There are no comments available for this review,Group,Stayed 6 nights,32932,32032,86,887
7878,Very good,8.2,8.3,There are no comments available for this review,Couple,Stayed 3 nights,32934,32034,11,888
7879,Exceptional,9.5,10,"Very nice and elegant hotel. Very friendly personal. Everything was fine. 10 of 10. For our next stay in Brugge we will return to this beautiful place. 
P.S. we get a priceless room upgrade that makes our stay even more better.",Couple,Stayed 2 nights,32935,32035,20,889
7880,Nice and comfortable,8.6,9,"Remote control for the smart TV quite complicated to use.
,

Nice and very comfortable room with a great view on a park on walking distance of the railway station.
Friendly and helpfull staff.",Couple,Stayed 1 night,32937,32037,77,890
7881,Doesn't worth the price,8.4,5.8,"The room and the bathroom were not clean, there were hair in the beds and the trash was still there.The rooms acoustic is bad.. we heard everything from the street and hall.,

The highest point of the hostel is the location. Near to centre and train station.",Group,Stayed 1 night,32938,32038,17,891
7882,Very good,8.5,8,"No toilet seat on toilet but I've seen that before in other hotels, I don't know why.,

Everything was great, clean, tidy, very nice breakfast, good bed, nice room.",Solo traveller,Stayed 1 night,32942,32042,68,892
7883,Nice stay in cosy family bed and breakfast.,9.2,9.2,"Kitchen could have a little more of cleanup things. The walls are not that thick regarding noise.,

Very nice staff. Beautiful garden and view out of rooms and breakfast room. Garden nice to relax and eat at the terrace. Lake is nice to hike around.",Family with young children,Stayed 4 nights,32943,32043,20,893
7884,Well worth a visit.,9.6,9.6,"Very small thing - Living room needs a bit of art on walls to make it less clinical,

Being able to eat breakfast on the patio",Family with young children,Stayed 4 nights,32944,32044,66,894
7885,Exceptional,8.3,10,There are no comments available for this review,Family with young children,Stayed 2 nights,32945,32045,11,895
7886,Exceptional,9.4,10,"This is the best and most amazing place we've ever been to! Alain is a very hospitable and great host, gave us lots of recommendations where to go. Everything in the apartment is for you comfort and very well thought through, the host took a lot of care to details to make the stay most comfortable! And the music- melomanes will appreciate👍Candles, music, fireplace- it creates an incredible atmosphere and made our stay really increadible! And tg city of course is really nice and cozy! Thank you Alain, if we are back to Namur- definitely come back to your place!",Couple,Stayed 2 nights,32946,32046,22,896
7887,Exceptional,8.8,10,There are no comments available for this review,Couple,Stayed 1 night,32948,32048,91,897
7888,Exceptional,8.9,10,There are no comments available for this review,Family with young children,Stayed 1 night,32950,32050,67,898
7889,Exceptional,8.8,9.6,"Tea maker/kettle in room didn’t work.,

Fantastic breakie - scrambled eggs best ever!!
Good family room with bunk for kids.",Family with young children,Stayed 1 night,32951,32051,3,899
7890,Good place with nice location and breakfast. The bathrooms should have been cleaner,8,7,The bathrooms should have been cleaner. Hand soap was not provided.,Solo traveller,Stayed 2 nights,32952,32052,89,900
7891,Exceptional,7.6,10,There are no comments available for this review,Couple,Stayed 4 nights,32953,32053,3,901
7892,A beautiful home away from home!,9.2,10,A beautiful BnB in the heart of Brussels.  I travel often and I have finally found a place that feel like a home. Friendly staff and beautiful decor.,Solo traveller,Stayed 5 nights,32954,32054,71,902
7893,Superb,8.8,9.2,There are no comments available for this review,Solo traveller,Stayed 1 night,32956,32056,28,903
7894,Superb,8.2,9,There are no comments available for this review,Couple,Stayed 2 nights,32957,32057,4,904
7895,Royal treatment in Bruges,9.5,10,"Nothing not to like: it was heavenly! ,

What an amazing stay we've had here! Beautiful room, great gigantic bed, fluffy robes and a big comfy bathtub. The staff was super friendly, very professional (especially with the new covid-rules) and very helpful. The breakfast was sublime - even without the buffet, because of covid again - and had a lot of gluten free options (thank you so much for that!). The hotel is practically next to the Gruuthuse museum and everything is at walking distance. We felt like Kings this midweek and returned home completely pampered and relaxed.",Couple,Stayed 2 nights,32958,32058,53,905
7896,Superb,8.6,9,#NAME?,Single Room,Submitted via mobile,32961,32061,32,906
7897,Can't get better for what you're paying.,8.4,10,"Great value for the price. Room was big, with lockers to store belongings, lots of outlets. Sheets were clean, and bathroom as well. Staff at the welcome desk was super friendly and immediately helped me locate a lost umbrella. Breakfast was great given it was free.",Solo traveller,Stayed 1 night,32962,32062,63,907
7898,Very good,8.5,8,"Parking facilities nearby but complicated procedure.,

Spacious room and comfortable bed. Good breakfast.",Group,Stayed 3 nights,32963,32063,59,908
7899,"Fantastic stay, looked after so well.",9.2,10,"The room had no movement of air whatsoever, it needs a fan or something similar. ,

Almost everything. The room was comfy, the location is great, they let us put our motorbikes in the garage. The breakfast was delicious with fresh bread and croissants.",Family with young children,Stayed 1 night,32965,32065,13,909
7900,Exceptional,9.6,10,Everything 😊,Family with young children,Stayed 3 nights,32966,32066,68,910
7901,Pleasant,8.3,6.3,There are no comments available for this review,People with friends,Stayed 2 nights,32967,32067,57,911
7902,Perfect weekend.,9.4,10,"Located in the city center, very closed to the train station. Equiped well. Decoration is nice and clean.  Host is very nice, and gave us many helps. We had a good weekend at there.",Solo traveller,Stayed 2 nights,32968,32068,55,912
7903,Exceptional,8.8,10,There are no comments available for this review,Solo traveller,Stayed 1 night,32971,32071,26,913
7904,Good,8.9,7.9,There are no comments available for this review,Group,Stayed 1 night,32972,32072,18,914
7905,very nice,8.8,9.2,"Room clean and warm ,breakfast great.staff brilliant.",Couple,Stayed 2 nights,32973,32073,37,915
7906,Comfortable and friendly place with many facilities.,8,8,"The walls in the room on the fourth floor need fumigation.,

I really enjoyed breakfast. It was much more than I expected. I also liked the bar in the hostel - the drinks were in reasonable prices and the atmosphere was friendly.",Group,Stayed 1 night,32978,32078,28,916
7907,Exceptional,7.6,10,There are no comments available for this review,Solo traveller,Stayed 1 night,32981,32081,51,917
7908,Warm welcome,9.2,10,"Nice people, beautiful place.",Couple,Stayed 1 night,32982,32082,74,918
7909,Exceptional,8.8,10,There are no comments available for this review,Couple,Stayed 2 nights,32983,32083,12,919
7910,Fabulous,8.2,8.8,There are no comments available for this review,Couple,Stayed 1 night,32984,32084,14,920
7911,We had a lovely stay,9.5,8,"We didn't book or pay for a suite so I shouldn't have been surprised by the size of the room which was Okay & perfectly adequate!,

This very attractive nice Hotel is in a great central location with parking.Was worried about being served a rubbish breakfast because of a C19 no buffet, but what we got was SPLENDID.The bar was very nice but too quiet like most of Bruges in general I guess.",Group,Stayed 2 nights,32985,32085,27,921
7912,Very good,8.6,8,"It may get quite noisy,

Very central location",Solo traveller,Stayed 1 night,32986,32086,7,922
7913,Wonderful budget stay.,8.4,10,"The shower curtains were a bit short in the bathroom but that's not too bad.,

The lockers are big and easy to use. The location is great. Right between the old town and the museums/palace.",Solo traveller,Stayed 3 nights,32988,32088,51,923
7914,This was an amazing hotel with very friendly staff.,8.5,9,"We were told at check-in that the  toilet did not have a seat and it was a difficult replacement made more difficult by Corona.  Although, we understood but it was a bit of a detractor.,

The breakfast provided was wonderful!  The staff was friendly and quick to be helpful even when we were much later checking in than planned.  The location is an easy walk to area attractions.",Group,Stayed 3 nights,32990,32090,4,924
7915,Wonderful location,9.2,9.2,"Weak internet signal,

Wonderful location, in the middle of nature, perfect to relax. Access to big garden, close to a lake. Good and rich breakfast. Free parking.",Family with young children,Stayed 2 nights,32992,32092,16,925
7916,Superb,9.6,9.2,"nothing,

Excellent townhouse where everything was clan, comfortable and made in really high quality. We loved the outside space and the lovely bathrooms - one of them on suite.",Group,Stayed 4 nights,32993,32093,3,926
7917,"The hotel is located in the heart of Brussels. Very friendly staff, clean rooms, very good breakfast",8.3,10,There are no comments available for this review,Family with young children,Stayed 3 nights,32995,32095,20,927
7918,just fine,9.4,10,perfect location perfect host,Solo traveller,Stayed 3 nights,32996,32096,21,928
7919,Exceptional,8.8,10,There are no comments available for this review,Solo traveller,Stayed 1 night,32998,32098,74,929
7920,Exceptional,8.9,10,There are no comments available for this review,Group,Stayed 1 night,32999,32099,86,930
7921,High price for very average experience,8.8,5,"Questionable hygiene of the small rooms. Limited breakfast options. Way too expensive for what it’s worth,

Very polite waiter.",Couple,Stayed 1 night,33000,32100,14,931
7922,Good,8,7.5,"the shower is not hot,

excellent room",People with friends,Stayed 1 night,33001,32101,60,932
7923,Exceptional,7.6,9.6,There are no comments available for this review,Couple,Stayed 2 nights,33002,32102,35,933
7924,Exceptional,9.2,10,"Fabulous stay! The place is cozy comfortable and clean, and the staff is accommodating and nice. I really enjoyed my time there and wish I could have stayed longer!",Solo traveller,Stayed 1 night,33003,32103,18,934
7925,Fabulous,8.8,8.8,There are no comments available for this review,Couple,Stayed 1 night,33004,32104,43,935
7926,Superb,8.2,9,There are no comments available for this review,Family with young children,Stayed 1 night,33006,32106,95,936
7927,Perfect,9.5,9,"Little frustrating to have only one expensive option for breakfast. I wish hotels could simplify breakfast and the corresponding cost. But this applies to most hotels.,

A beautiful family run hotel in an excellent location. The staff were friendly and helpful.",Family with young children,Stayed 1 night,33007,32107,78,937
7928,Superb,8.6,9,"Can't use the word ""cozy"" for the hotel. It's central, convenient. Room was good. But the ambiance is very ""soviet"" with high ceilings, dark leather and cold architecture. Surprisingly small elevator (then again, only one elevator was operational at the time).,

Great location, 10 minutes walk from the Minsk train station, about 40 minute drive from the airport. Excellent staff. Not sure how well-versed is the staff in English. Spoke to them in Russian. Very polite, courteous and attentive.",Family with young children,Stayed 1 night,33009,32109,50,938
7929,They want the money(your money),8.4,3.8,"I did like there was heating in the room and worked
Buy a towel that is not new and you will leave it there for sur that you paye for 6euros.lol,

I liked the bedbugs. I didn't like the fact that no wifi was not working. They give vey little water to shower and hot water.
The staff is somewhat kind extremely strict like you work for them.
Very expensive for what it is.",Solo traveller,Stayed 1 night,33010,32110,63,939
